label,Hemisphere,Region,PGS,Estimate_Score,Std_Error_Score,t_value_Score,p_value_Score,Significant_p_value_Score,Estimate_Interaction,Std_Error_Interaction,t_value_Interaction,p_value_Interaction,Significant_p_value_Interaction,Phenotype,Significant,Estimate_LMER,Sig_LMER
rh_superiorfrontal,right,superior frontal,MDD,-0.044939821,0.0365556,-1.2293553,0.218938622,not sig,0.000436102,0.000660491,0.66027051,0.509080251,not sig,SA,LMM_SIG,0.000436102,not sig
rh_superiorfrontal,right,superior frontal,SCZ,-0.08345861,0.036644819,-2.277500912,0.02275633,sig,0.001432424,0.00066054,2.168566285,0.030115627,sig,SA,LMM_NOT_SIG,NA,NA
rh_superiorfrontal,right,superior frontal,SUD,0.051802091,0.036601434,1.415302231,0.156979901,not sig,-0.000971892,0.000663403,-1.465008952,0.142918475,not sig,SA,LMM_NOT_SIG,NA,NA
rh_superiorparietal,right,superior parietal,ADHD,-0.038246427,0.038742379,-0.987198715,0.323545232,not sig,0.000292774,0.000698789,0.418974048,0.675235099,not sig,SA,LMM_SIG,0.000292774,not sig
rh_superiorparietal,right,superior parietal,ASD,0.013802577,0.038440436,0.359064015,0.719547201,not sig,-0.000462733,0.000694581,-0.66620432,0.505280512,not sig,SA,LMM_NOT_SIG,NA,NA
rh_superiorparietal,right,superior parietal,BIP,-0.001573705,0.038466246,-0.040911335,0.967366581,not sig,0.000174558,0.000694439,0.251365998,0.801531154,not sig,SA,LMM_NOT_SIG,NA,NA
rh_superiorparietal,right,superior parietal,MDD,-0.015303236,0.038520217,-0.397278032,0.691162445,not sig,-5.90E-05,0.000695988,-0.084831828,0.932395089,not sig,SA,LMM_NOT_SIG,NA,NA
rh_superiorparietal,right,superior parietal,SCZ,0.031605355,0.038613537,0.818504527,0.413069158,not sig,-0.000509912,0.000696027,-0.732604106,0.463799926,not sig,SA,LMM_NOT_SIG,NA,NA
rh_superiorparietal,right,superior parietal,SUD,0.049356144,0.038565433,1.279802652,0.200614551,not sig,-0.000876396,0.000699001,-1.253782925,0.209920917,not sig,SA,LMM_NOT_SIG,NA,NA
rh_superiortemporal,right,superior temporal,ADHD,-0.055388421,0.037900415,-1.461419904,0.143900242,not sig,0.000225899,0.000683601,0.330454845,0.741056307,not sig,SA,LMM_SIG,0.000225899,not sig
rh_superiortemporal,right,superior temporal,ASD,-0.029959397,0.037637083,-0.796007418,0.426027724,not sig,0.000358256,0.000680065,0.526796027,0.598335242,not sig,SA,LMM_NOT_SIG,NA,NA
rh_superiortemporal,right,superior temporal,BIP,-0.036317494,0.037657736,-0.964409909,0.334840456,not sig,0.000930871,0.000679842,1.369245721,0.170922479,not sig,SA,LMM_NOT_SIG,NA,NA
rh_superiortemporal,right,superior temporal,MDD,0.004198233,0.037710451,0.111328101,0.911356173,not sig,-0.000495051,0.000681356,-0.726567664,0.467490843,not sig,SA,LMM_SIG,-0.000495051,not sig
rh_superiortemporal,right,superior temporal,SCZ,-0.059682945,0.037801851,-1.578836583,0.114373545,not sig,0.000837301,0.000681395,1.228804247,0.219145209,not sig,SA,LMM_NOT_SIG,NA,NA
rh_superiortemporal,right,superior temporal,SUD,0.014447565,0.037760002,0.382615578,0.702004818,not sig,-0.000318835,0.000684401,-0.465860437,0.641315401,not sig,SA,LMM_NOT_SIG,NA,NA
rh_supramarginal,right,supramarginal,ADHD,-0.051414888,0.03859062,-1.33231565,0.182756487,not sig,0.000393188,0.000696052,0.564883041,0.572153319,not sig,SA,LMM_SIG,0.000393188,not sig
rh_supramarginal,right,supramarginal,ASD,-0.022903385,0.038299707,-0.598004166,0.549837153,not sig,0.000217751,0.000692038,0.314651087,0.753026586,not sig,SA,LMM_NOT_SIG,NA,NA
rh_supramarginal,right,supramarginal,BIP,-0.043955034,0.038321409,-1.147009877,0.251377539,not sig,0.001050501,0.000691825,1.518450601,0.128900844,not sig,SA,LMM_NOT_SIG,NA,NA
rh_supramarginal,right,supramarginal,MDD,-0.01336389,0.038376979,-0.348226733,0.727669913,not sig,-0.000131226,0.0006934,-0.189250251,0.849896685,not sig,SA,LMM_SIG,-0.000131226,not sig
rh_supramarginal,right,supramarginal,SCZ,-0.015273926,0.038468856,-0.397046543,0.691333139,not sig,4.86E-05,0.000693419,0.070133953,0.944087043,not sig,SA,LMM_NOT_SIG,NA,NA
rh_supramarginal,right,supramarginal,SUD,0.019638732,0.038424128,0.511104171,0.609278115,not sig,-0.000450548,0.00069644,-0.646930752,0.517676762,not sig,SA,LMM_NOT_SIG,NA,NA
rh_frontalpole,right,frontal pole,ADHD,-0.061016506,0.038577608,-1.581656022,0.113728117,not sig,0.000719979,0.000695871,1.034644686,0.300834877,not sig,SA,LMM_SIG,0.000719979,not sig
rh_frontalpole,right,frontal pole,ASD,-0.017282973,0.038291076,-0.451357736,0.651731739,not sig,0.00020683,0.00069189,0.298935126,0.764989545,not sig,SA,LMM_NOT_SIG,NA,NA
rh_frontalpole,right,frontal pole,BIP,0.018157232,0.038299101,0.474090295,0.635435519,not sig,5.00E-05,0.000691471,0.072372014,0.942305856,not sig,SA,LMM_SIG,5.00E-05,not sig
rh_frontalpole,right,frontal pole,MDD,-0.077570966,0.038358992,-2.022236784,0.043151896,sig,0.001251606,0.000693117,1.8057648,0.070955086,not sig,SA,LMM_NOT_SIG,NA,NA
rh_frontalpole,right,frontal pole,SCZ,-0.007992104,0.038457777,-0.207815021,0.835373404,not sig,5.14E-05,0.000693261,0.074120331,0.940914638,not sig,SA,LMM_NOT_SIG,NA,NA
rh_frontalpole,right,frontal pole,SUD,0.038025753,0.038409224,0.990016173,0.322166214,not sig,-0.000666922,0.00069623,-0.957904526,0.338110904,not sig,SA,LMM_NOT_SIG,NA,NA
rh_temporalpole,right,temporal pole,ADHD,-0.015693834,0.039107418,-0.40130069,0.688198756,not sig,-2.55E-05,0.000705425,-0.036138843,0.97117165,not sig,SA,LMM_NOT_SIG,NA,NA
rh_temporalpole,right,temporal pole,ASD,0.037740451,0.038809839,0.972445435,0.330828998,not sig,-0.00085889,0.000701263,-1.224775965,0.220659643,not sig,SA,LMM_NOT_SIG,NA,NA
rh_temporalpole,right,temporal pole,BIP,0.025559246,0.038825226,0.658315466,0.510335442,not sig,-0.000197427,0.000700967,-0.281650005,0.778211893,not sig,SA,LMM_NOT_SIG,NA,NA
rh_temporalpole,right,temporal pole,MDD,0.016576103,0.038883341,0.426303459,0.669886738,not sig,-0.000458946,0.000702589,-0.653221178,0.513613699,not sig,SA,LMM_NOT_SIG,NA,NA
rh_temporalpole,right,temporal pole,SCZ,-0.011071287,0.038981575,-0.284013334,0.776400162,not sig,0.000172384,0.000702701,0.245316472,0.806211399,not sig,SA,LMM_NOT_SIG,NA,NA
rh_temporalpole,right,temporal pole,SUD,0.047340354,0.038931136,1.216002385,0.223984013,not sig,-0.000763701,0.000705687,-1.082208594,0.27915985,not sig,SA,LMM_NOT_SIG,NA,NA
rh_transversetemporal,right,transverse temporal,ADHD,-0.056576411,0.040151064,-1.409088721,0.158808936,not sig,0.000436974,0.000724212,0.603379285,0.5462564,not sig,SA,LMM_SIG,0.000436974,not sig
rh_transversetemporal,right,transverse temporal,ASD,-0.021438664,0.039853739,-0.537933566,0.590622914,not sig,0.000184858,0.00072012,0.256704222,0.797407112,not sig,SA,LMM_NOT_SIG,NA,NA
rh_transversetemporal,right,transverse temporal,BIP,-0.013923986,0.039874826,-0.349192406,0.726944867,not sig,0.000512751,0.000719881,0.712271907,0.476296417,not sig,SA,LMM_NOT_SIG,NA,NA
rh_transversetemporal,right,transverse temporal,MDD,0.020148139,0.039934267,0.504532577,0.613887175,not sig,-0.0006611,0.000721548,-0.916224466,0.359549176,not sig,SA,LMM_NOT_SIG,NA,NA
rh_transversetemporal,right,transverse temporal,SCZ,-0.079724292,0.040027927,-1.991716731,0.046402147,sig,0.001253398,0.000721533,1.737131994,0.082363875,not sig,SA,LMM_NOT_SIG,NA,NA
rh_transversetemporal,right,transverse temporal,SUD,0.025601314,0.039982239,0.640317167,0.521966422,not sig,-0.000425266,0.000724697,-0.586819185,0.55732515,not sig,SA,LMM_NOT_SIG,NA,NA
rh_insula,right,insula,ADHD,-0.066800085,0.037117711,-1.799682223,0.07191083,not sig,0.000579562,0.000669555,0.86559189,0.386714005,not sig,SA,LMM_SIG,0.000579562,not sig
rh_insula,right,insula,ASD,-0.010509445,0.036863552,-0.285090405,0.775574881,not sig,3.07E-05,0.000666099,0.046163895,0.963179619,not sig,SA,LMM_NOT_SIG,NA,NA
rh_insula,right,insula,BIP,-0.000748892,0.036875629,-0.020308601,0.983797195,not sig,0.000235275,0.000665787,0.353378569,0.72380465,not sig,SA,LMM_NOT_SIG,NA,NA
rh_insula,right,insula,MDD,-0.040194559,0.03691584,-1.088816042,0.276235016,not sig,0.00029902,0.000667055,0.448269395,0.653958785,not sig,SA,LMM_SIG,0.00029902,not sig
rh_insula,right,insula,SCZ,-0.009227079,0.037024357,-0.24921647,0.80319334,not sig,0.000192789,0.000667435,0.288849959,0.772696199,not sig,SA,LMM_NOT_SIG,NA,NA
rh_insula,right,insula,SUD,-0.006651842,0.036973575,-0.179908011,0.857224786,not sig,-0.000109381,0.000670227,-0.163200295,0.870360734,not sig,SA,LMM_NOT_SIG,NA,NA
lh_bankssts,left,bankssts,ADHD,-0.036477117,0.040363364,-0.903718446,0.366144716,not sig,0.00017239,0.000728033,0.236789004,0.812820483,not sig,GMV,LMM_SIG,0.00017239,not sig
lh_bankssts,left,bankssts,ASD,-0.024431491,0.040057586,-0.609909212,0.54192195,not sig,0.000393243,0.000723802,0.543301498,0.586922233,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_bankssts,left,bankssts,BIP,0.012554186,0.040079562,0.313231615,0.754104701,not sig,-2.89E-05,0.00072357,-0.039973778,0.968114032,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_bankssts,left,bankssts,MDD,-0.032950238,0.040138213,-0.820919416,0.411692171,not sig,0.000293442,0.000725227,0.404621286,0.68575591,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_bankssts,left,bankssts,SCZ,-0.02046094,0.040234445,-0.508542861,0.611072688,not sig,0.000257647,0.00072525,0.355252959,0.722400093,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_bankssts,left,bankssts,SUD,-0.025148793,0.04018199,-0.625872248,0.531398739,not sig,0.000232872,0.000728309,0.319743062,0.749163114,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_caudalanteriorcingulate,left,caudal anterior cingulate,ADHD,-0.084455872,0.042157553,-2.003339038,0.04514091,sig,0.001359756,0.000760395,1.788224224,0.07373984,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_caudalanteriorcingulate,left,caudal anterior cingulate,ASD,-0.024931047,0.041825222,-0.596076864,0.551123879,not sig,0.000556442,0.000755741,0.736286774,0.461556193,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_caudalanteriorcingulate,left,caudal anterior cingulate,BIP,-0.015052678,0.041850771,-0.359675036,0.719090163,not sig,0.000302412,0.000755547,0.400256224,0.688967807,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_caudalanteriorcingulate,left,caudal anterior cingulate,MDD,-0.095264941,0.041912568,-2.272944538,0.023029522,sig,0.001647107,0.000757286,2.175012021,0.029629216,sig,GMV,LMM_NOT_SIG,NA,NA
lh_caudalanteriorcingulate,left,caudal anterior cingulate,SCZ,-0.059278953,0.042007579,-1.411148988,0.158200688,not sig,0.000869804,0.000757211,1.148693231,0.250682498,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_caudalanteriorcingulate,left,caudal anterior cingulate,SUD,-0.046483754,0.041957267,-1.107883262,0.267912235,not sig,0.000970065,0.000760486,1.275585685,0.202102017,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_caudalmiddlefrontal,left,caudal middle frontal,ADHD,-0.065174325,0.039544227,-1.648137521,0.099324454,not sig,0.000752995,0.000713256,1.055714481,0.291098679,not sig,GMV,LMM_SIG,0.000752995,not sig
lh_caudalmiddlefrontal,left,caudal middle frontal,ASD,-0.004388606,0.039239341,-0.111841989,0.910948694,not sig,-0.000133305,0.000709017,-0.188014557,0.85086524,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_caudalmiddlefrontal,left,caudal middle frontal,BIP,-0.028667222,0.039259983,-0.730189369,0.46527444,not sig,0.000813355,0.000708772,1.147555125,0.251152264,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_caudalmiddlefrontal,left,caudal middle frontal,MDD,-0.044905544,0.039319193,-1.142076946,0.253422037,not sig,0.000473233,0.000710427,0.666125298,0.505331016,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_caudalmiddlefrontal,left,caudal middle frontal,SCZ,-0.047211203,0.039413631,-1.197839487,0.230979511,not sig,0.000995673,0.000710452,1.401463323,0.161075568,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_caudalmiddlefrontal,left,caudal middle frontal,SUD,0.051375158,0.039364131,1.305126205,0.191849877,not sig,-0.001100612,0.000713482,-1.542591679,0.122929878,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_cuneus,left,cuneus,ADHD,-0.062798986,0.039038979,-1.608622677,0.107698873,not sig,0.000957673,0.000704144,1.360052317,0.173813369,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_cuneus,left,cuneus,ASD,-0.004826891,0.038728191,-0.124635065,0.900812467,not sig,0.000312843,0.000699781,0.447059129,0.654832368,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_cuneus,left,cuneus,BIP,-0.025091233,0.038753053,-0.64746468,0.517331246,not sig,0.000606075,0.000699621,0.866289301,0.386331532,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_cuneus,left,cuneus,MDD,0.012880741,0.038815057,0.331849092,0.740003213,not sig,-0.000287019,0.000701319,-0.4092559,0.682351875,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_cuneus,left,cuneus,SCZ,-0.03787501,0.038902542,-0.973587033,0.330261628,not sig,0.000715211,0.000701241,1.019922772,0.307765089,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_cuneus,left,cuneus,SUD,-0.054730646,0.038852208,-1.408688191,0.158927388,not sig,0.000831382,0.000704205,1.18059629,0.237763138,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_entorhinal,left,entorhinal,ADHD,-0.053785916,0.039175419,-1.372950623,0.169767697,not sig,0.000634949,0.000706652,0.898531419,0.368902302,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_entorhinal,left,entorhinal,ASD,-0.002971817,0.038881759,-0.076432154,0.939075289,not sig,-5.17E-05,0.000702563,-0.073524565,0.941388697,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_entorhinal,left,entorhinal,BIP,-0.015986525,0.038897735,-0.41098858,0.681080909,not sig,0.000445568,0.000702276,0.634462335,0.52577914,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_entorhinal,left,entorhinal,MDD,-0.022165658,0.038951302,-0.569060778,0.569314895,not sig,0.000169334,0.000703818,0.240592977,0.809870594,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_entorhinal,left,entorhinal,SCZ,0.002876008,0.039051195,0.073647112,0.941291183,not sig,-0.000124455,0.000703956,-0.176794362,0.859669918,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_entorhinal,left,entorhinal,SUD,0.043567681,0.039001571,1.117075004,0.263962257,not sig,-0.000789741,0.000706964,-1.117087471,0.263956927,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_fusiform,left,fusiform,ADHD,-0.028993156,0.037124449,-0.780972023,0.43481895,not sig,0.000119254,0.000669619,0.178092986,0.858649951,not sig,GMV,LMM_SIG,0.000119254,not sig
lh_fusiform,left,fusiform,ASD,0.030565288,0.036841834,0.829635351,0.406744983,not sig,-0.000577975,0.000665697,-0.868224745,0.38527131,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_fusiform,left,fusiform,BIP,-0.040360655,0.036860201,-1.094965677,0.273531674,not sig,0.000914842,0.000665455,1.374761058,0.169205535,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_fusiform,left,fusiform,MDD,-0.005162247,0.036908969,-0.139864296,0.888767212,not sig,-0.000301278,0.000666885,-0.451769192,0.651435266,not sig,GMV,LMM_SIG,-0.000301278,not sig
lh_fusiform,left,fusiform,SCZ,0.049822116,0.037003702,1.346408947,0.178170667,not sig,-0.00090292,0.000667018,-1.353665613,0.175843083,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_fusiform,left,fusiform,SUD,-0.014968915,0.036957429,-0.405031289,0.685454512,not sig,0.000131277,0.000669869,0.195973821,0.844630657,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_inferiorparietal,left,inferior parietal,ADHD,-0.112028882,0.039295461,-2.85093697,0.004359061,sig,0.001585656,0.000708769,2.237197509,0.025273434,sig,GMV,LMM_SIG,0.001585656,sig
lh_inferiorparietal,left,inferior parietal,ASD,-0.01582299,0.038998929,-0.405728846,0.684941845,not sig,0.000333196,0.000704673,0.472837305,0.636329257,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_inferiorparietal,left,inferior parietal,BIP,-0.015231397,0.039020453,-0.390343919,0.696282251,not sig,0.000458844,0.000704448,0.651353454,0.51481835,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_inferiorparietal,left,inferior parietal,MDD,-0.004054057,0.039067753,-0.103769901,0.917351953,not sig,-0.000411559,0.000705884,-0.583040112,0.559866298,not sig,GMV,LMM_SIG,-0.000411559,not sig
lh_inferiorparietal,left,inferior parietal,SCZ,0.053430051,0.039170505,1.364037835,0.172555658,not sig,-0.000996961,0.00070607,-1.411987174,0.157953738,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_inferiorparietal,left,inferior parietal,SUD,-0.013983933,0.03911749,-0.357485442,0.720728423,not sig,-4.71E-05,0.000709012,-0.06637631,0.94707823,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_inferiortemporal,left,inferior temporal,ADHD,-0.030496432,0.037409867,-0.815197567,0.41495923,not sig,8.82E-05,0.000674765,0.13066458,0.896040653,not sig,GMV,LMM_SIG,8.82E-05,not sig
lh_inferiortemporal,left,inferior temporal,ASD,0.03422886,0.037126546,0.921951096,0.356554085,not sig,-0.000757267,0.000670841,-1.128831797,0.258968797,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_inferiortemporal,left,inferior temporal,BIP,-0.005020487,0.037147961,-0.135148387,0.892494554,not sig,0.000272036,0.000670648,0.405631971,0.685013034,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_inferiortemporal,left,inferior temporal,MDD,-0.068840686,0.037186471,-1.851229341,0.064136566,not sig,0.000716061,0.000671897,1.065730148,0.286545645,not sig,GMV,LMM_SIG,0.000716061,not sig
lh_inferiortemporal,left,inferior temporal,SCZ,0.040344467,0.037291803,1.081858836,0.279315259,not sig,-0.00072441,0.00067221,-1.077655401,0.281187569,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_inferiortemporal,left,inferior temporal,SUD,-0.019381608,0.037245456,-0.520375096,0.602802164,not sig,0.000252516,0.000675087,0.37404877,0.708368032,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_isthmuscingulate,left,isthmus cingulate,ADHD,-0.04570951,0.037729994,-1.211489974,0.225707675,not sig,0.000460666,0.000680534,0.676918299,0.498457793,not sig,GMV,LMM_SIG,0.000460666,not sig
lh_isthmuscingulate,left,isthmus cingulate,ASD,0.00398965,0.037438872,0.106564386,0.915134574,not sig,-0.000169813,0.000676484,-0.251023589,0.801795872,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_isthmuscingulate,left,isthmus cingulate,BIP,-0.01800325,0.037459066,-0.480611286,0.630792793,not sig,0.000523952,0.000676261,0.774778654,0.438470464,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_isthmuscingulate,left,isthmus cingulate,MDD,-0.027705945,0.037518209,-0.738466618,0.460230946,not sig,0.000334963,0.000677887,0.494127346,0.621216246,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_isthmuscingulate,left,isthmus cingulate,SCZ,0.01292897,0.037604932,0.343810501,0.730988802,not sig,-0.000180993,0.000677851,-0.267010177,0.789461325,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_isthmuscingulate,left,isthmus cingulate,SUD,-0.012910749,0.037558401,-0.343751285,0.731033339,not sig,0.000277723,0.000680755,0.407964072,0.683300052,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_lateraloccipital,left,lateral occipital,ADHD,-0.042851794,0.036974212,-1.158964362,0.246470712,not sig,0.0004837,0.000666904,0.725292193,0.468272794,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_lateraloccipital,left,lateral occipital,ASD,0.030128335,0.036686468,0.821238356,0.411510513,not sig,-0.000540117,0.000662889,-0.814791687,0.41519156,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_lateraloccipital,left,lateral occipital,BIP,-0.025325926,0.036705229,-0.68998142,0.490205871,not sig,0.000666598,0.000662653,1.00595406,0.314437669,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_lateraloccipital,left,lateral occipital,MDD,-0.00373337,0.036765299,-0.101546036,0.919117015,not sig,-1.69E-05,0.000664285,-0.02545793,0.979689704,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_lateraloccipital,left,lateral occipital,SCZ,0.043590489,0.036846907,1.183016222,0.236802718,not sig,-0.000643565,0.000664188,-0.968949656,0.332570308,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_lateraloccipital,left,lateral occipital,SUD,-0.015723404,0.036800787,-0.427257269,0.669191953,not sig,9.28E-05,0.000667024,0.139155395,0.889327355,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_lateralorbitofrontal,left,lateral orbitofrontal,ADHD,-0.082908184,0.036211652,-2.289544377,0.022047743,sig,0.001018169,0.000653162,1.558830427,0.119036521,not sig,GMV,LMM_SIG,0.001018169,not sig
lh_lateralorbitofrontal,left,lateral orbitofrontal,ASD,-0.00878182,0.035944872,-0.244313569,0.806987975,not sig,7.36E-05,0.000649491,0.113351253,0.909752085,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_lateralorbitofrontal,left,lateral orbitofrontal,BIP,0.061082124,0.035956998,1.698754803,0.089365393,not sig,-0.000789022,0.000649156,-1.215457989,0.224191462,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_lateralorbitofrontal,left,lateral orbitofrontal,MDD,0.034952025,0.036016954,0.970432576,0.331830917,not sig,-0.000793882,0.000650773,-1.219905719,0.222500618,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_lateralorbitofrontal,left,lateral orbitofrontal,SCZ,-0.000970426,0.036101476,-0.026880517,0.978555033,not sig,0.000182106,0.000650761,0.279835988,0.77960334,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_lateralorbitofrontal,left,lateral orbitofrontal,SUD,0.060515309,0.036056024,1.678368886,0.093275108,not sig,-0.001192695,0.000653539,-1.824977906,0.068004364,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_lingual,left,lingual,ADHD,-0.044128685,0.038959351,-1.132685313,0.257346428,not sig,0.000528252,0.000702707,0.751738878,0.452208106,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_lingual,left,lingual,ASD,0.028679781,0.038653568,0.741969819,0.458105622,not sig,-0.000611714,0.000698432,-0.875838037,0.381118089,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_lingual,left,lingual,BIP,0.004578685,0.038677483,0.118381152,0.905765659,not sig,-1.94E-05,0.000698257,-0.027809622,0.977813991,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_lingual,left,lingual,MDD,-0.034149327,0.038737583,-0.881555455,0.378017253,not sig,0.000565522,0.000699919,0.807982703,0.41910054,not sig,GMV,LMM_NOT_SIG,NA,NA
lh_lingual,left,lingual,SCZ,0.038474532,0.038824953,0.990974339,0.321698111,not sig,-0.000656519,0.000699841,-0.938096155,0.348194998,not sig,GMV,LMM_NOT_SIG,NA,NA
